Ticker,FDX,FDX,FDX,FDX,FDX,JNJ,JNJ,JNJ,JNJ,JNJ,AAPL,AAPL,AAPL,AAPL,AAPL,HD,HD,HD,HD,HD,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,COP,COP,COP,COP,COP,MS,MS,MS,MS,MS
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,234.83540809075527,237.11967446880809,230.18364638436884,230.7570343017578,2357600,143.70146148041565,144.62398342576813,142.90312544184616,144.3933563232422,9057600,124.81307355803929,125.7214876279719,123.99258110451602,124.8619155883789,90757300,250.66740721791712,250.66740721791712,246.17702433353003,246.330322265625,3615800,86.73532241988458,89.76284772453106,86.22924282649801,88.79895782470703,41660000,38.701527340271205,39.55870399657958,38.452945325173104,39.43012619018555,14498800,66.61779617157323,66.68744522944517,65.02461548587591,65.2857894897461,14897700
2021-01-20,232.30146220643866,233.37423797081522,228.99990596039675,233.01356506347656,2157300,144.76589909694192,145.59972447150153,143.52404015733015,144.0385284423828,6839900,125.67263899637693,129.41371177555757,125.56519249707169,128.96438598632812,104319500,246.38442237220056,249.95507271898288,244.8064800514271,247.3311767578125,3498400,90.88397660113064,94.53402890494993,90.54261398019355,93.55620574951172,64152000,39.747285480735044,39.85014904633216,38.83010660831472,38.88153839111328,21178000,66.60910855184007,67.69735039427981,64.68509777145874,65.15521240234375,16133000
2021-01-21,234.6874505838831,237.9335066523865,233.39271687259526,234.84466552734375,1948800,143.0982507898262,144.12721374491713,141.98056429557343,143.46192932128906,6818000,130.69330654954064,136.42700650318062,130.48817597250854,133.6920166015625,120150900,249.06240507775843,253.101947131551,248.56649137898629,251.61415100097656,4397900,94.23199279746329,96.1443436463812,93.52337498466534,93.75924682617188,58634000,38.9243908473355,39.17297285614418,36.60144295228179,37.02145767211914,16897000,65.29449821562038,66.06932572974442,64.19754878581,65.03331756591797,13591300
2021-01-22,233.05051260894962,236.23183932460742,231.21014832213808,234.97410583496094,1690700,144.02076822782013,146.50449937489117,143.5861108781278,145.07635498046875,8137000,133.11572996769436,136.60284572356557,131.88499112094416,135.84095764160156,114459400,251.8035236589453,257.05128780804563,250.55017346853364,256.0774841308594,4501900,94.12299577520295,94.76641920003334,93.37855385519987,94.177734375,32744000,36.052853645943195,36.8414546506161,35.78712768834968,36.592872619628906,9535400,63.16155395991471,65.03332446017791,63.03967141502596,64.5370864868164,15460000
2021-01-25,233.4667037551412,235.62149818499142,229.6195167702227,234.41925048828125,2009700,146.3714217956272,147.32943287868804,145.17391809323468,147.2318572998047,9924400,139.74808861764467,141.72117584234562,133.3696938895246,139.6015625,157611700,255.9422800158418,257.67349295595227,253.75120073985812,257.05133056640625,4025900,95.181933158644,95.63377526738347,92.51567974733115,94.26332092285156,50586000,36.11285836020746,36.54144674668555,35.349971555455646,36.49858856201172,10739700,64.00601415496685,64.44131078906295,62.61306625427923,63.0135383605957,15933100
2021-01-26,235.08511183682523,235.6769856759175,230.59056502042947,230.895751953125,1836100,150.53167710146778,154.03550548012078,150.25669505531778,151.22357177734375,14205700,140.26575403148016,140.94949773337214,138.08752172506703,139.83596801757812,98390600,257.3579184516201,257.56528756358676,254.00366252786708,254.81517028808594,2472200,93.85080553412007,95.33172432985599,93.36015508295559,94.9435806274414,31462000,36.91859040455658,37.45861249773005,35.66711353962521,35.727115631103516,7616300,63.326971640466624,63.83191748299205,61.93402331807021,61.994964599609375,10899700
2021-01-27,227.14103676900018,227.871625481214,222.5170182802468,224.57008361816406,2698500,150.01721044716848,151.61389590375202,148.5358452982193,148.9172821044922,14207300,140.09972112639457,140.949530910091,137.1498526175353,138.76153564453125,140843800,252.46171681525502,253.20110202220494,246.23109626244334,247.10572814941406,4337000,93.29944372261227,93.576120836045,89.4364122301707,90.5142593383789,82512000,35.12709338835501,36.07855984849403,34.467067075737226,34.8442268371582,8841600,60.70648382127199,61.16789728422546,59.06976389429638,59.566001892089844,17002600
2021-01-28,227.51096551818296,227.76990943934132,224.3758813693008,224.53309631347656,2179000,149.2011034017885,151.5606485185559,148.84629048982504,150.05267333984375,8944400,136.28047622181393,138.6931262527624,133.52594691185897,133.90689086914062,142621100,249.0173560354451,255.1397527247958,247.8992524251078,250.71249389648438,3463000,91.11439711710392,93.95033381128779,91.11439711710392,92.2191162109375,55278000,35.238529205322266,35.69283173963883,34.61279070356974,35.238529205322266,10283300,60.76485423323538,61.928692092589166,60.073548231098535,60.65984344482422,14986200
2021-01-29,224.69030894561922,225.07872479896605,217.13465044035166,217.64329528808594,3241300,145.70613364639485,147.24959816247258,142.41520141177762,144.7037811279297,22505900,132.67619570373378,133.56507019639048,127.18668998356583,128.89605712890625,177523800,248.69270960235804,249.81981119314395,243.48099294724918,244.19332885742188,4079500,91.26465847682226,91.9374443781488,89.64938764556791,90.93324279785156,44530000,34.80993860367438,35.53853732942348,34.26991648666534,34.312774658203125,11660400,60.38856736346124,61.30738662634925,58.49841343480148,58.673431396484375,17566100
2021-02-01,219.52994058295184,221.7217211733807,217.62484692579076,221.2500762939453,2731200,146.63753340451828,146.63753340451828,144.23364695851478,144.3312225341797,9971400,130.64447709526527,132.23663511827664,127.88994713431293,131.02542114257812,106239800,244.56308948928046,245.8434618428667,240.9743871201066,243.5171356201172,3707800,91.79065524466398,95.32127620814629,91.79065524466398,94.203125,40252000,34.655651986374366,35.127098486707474,34.029913428496684,34.895660400390625,9229400,59.399736760767766,59.60975832370126,58.86594363842102,59.215972900390625,11961600
2021-02-02,227.86240933884474,228.04736727788355,222.7205024320805,224.26492309570312,2859600,144.92554466558056,145.17391640252845,142.97403311064076,143.0361328125,11443300,132.57847548555233,133.14501023071227,131.4844855801371,131.8556671142578,83305400,243.45393080327634,248.58449917601925,243.44490518554363,245.4015655517578,4111800,95.20134574308125,97.00472029972896,94.864948984388,95.49942016601562,66332000,35.61568331927027,36.25856570145879,35.05852054996155,35.11852264404297,8834000,60.48482802634623,62.453735110424844,60.397315703829335,62.08620071411133,13893900
2021-02-03,224.3573633577168,225.2821669756606,221.35175159939948,223.14585876464844,2160500,142.76115192347598,143.2756401070414,141.54590351977083,142.370849609375,8601900,132.6077812510319,132.61755859976557,130.50770809360628,130.83004760742188,89880900,245.15812660488874,248.6115536613866,244.0941218241013,247.21395874023438,2802700,102.78907880627591,104.8298211991322,100.19845982100969,102.45417785644531,97882000,35.35852824985994,37.398609098384775,35.152804464936736,37.03859329223633,11133600,62.01620271310081,62.41873404321103,61.52615905693143,61.779930114746094,8014300
2021-02-04,223.22912746242216,229.51778149785682,222.7574685317951,229.46229553222656,2898900,142.81437046499883,143.78124711596158,141.71442882599655,143.6925506591797,7758100,133.13523310274124,134.209683097199,131.46493128791656,134.19992065429688,84183100,247.28612397270516,251.96585264050543,247.28612397270516,251.4068145751953,2976000,102.54074881256791,102.97268183984004,101.27081939452783,102.19291687011719,48596000,37.38146609334624,37.73290831255765,36.50714570826375,37.724334716796875,11372300,62.06870497180818,63.2850515339946,61.928690590655684,63.2588005065918,8889400
2021-02-05,232.1257100219688,236.19484032999176,230.27610277079773,235.83416748046875,2816600,146.23837159304148,146.75285978290196,145.3513257902292,145.8746795654297,9495300,134.36135298845358,134.42982206884446,132.9037691142245,133.7841796875,75693800,252.73228111838839,254.05775384459716,250.4961013950112,251.44285583496094,2389900,102.48800461768037,104.29834965416165,102.01228220670131,103.94454193115234,29866000,38.47866067689961,38.504374930964666,37.79291998625193,38.07578659057617,9543400,63.96759817301723,64.51014382811142,63.486313810375435,64.0726089477539,8832200
2021-02-08,237.4525967179029,239.87557779089897,236.35207810493628,238.09071350097656,2135400,146.38915577192697,147.17862593039436,145.36905859629553,146.2915802001953,6035300,133.0700669616327,133.97983847702403,131.98421930396577,133.93092346191406,71297200,252.19128012809338,252.8495174749511,249.66658314326014,252.4978485107422,3475600,104.5003912566402,105.24682262275905,102.67661395971716,103.73007202148438,28828000,38.78724508068762,40.484454528297995,38.65866726970989,40.098724365234375,12181600,64.44014905670495,65.00894584597557,64.23013414303328,64.9564437866211,9018100
2021-02-09,237.92422916624744,240.91135516981637,234.90013133640446,239.64437866210938,1758100,146.54000522748368,147.77299869956647,146.33598842519262,147.48915100097656,5544200,133.64726464501388,134.8798577105995,132.89402991245743,133.050537109375,76774200,252.16420662916317,252.6511222571402,249.42308765312862,249.55833435058594,2507800,103.24637908993188,104.4262393016287,103.00752319120647,103.27574157714844,21892000,39.61870793887649,40.66446128457486,39.31012380511089,40.184444427490234,8990300,64.6676665133427,65.35021996258344,64.20388053764083,64.9651870727539,7429900
2021-02-10,242.03963324664184,242.15060517855377,236.98095571667653,238.09996032714844,1969600,148.92612022814325,148.9704752256114,146.98348774214358,147.96810913085938,5921300,133.51027896407933,134.00919124583916,131.4755366325783,132.44400024414062,73046600,250.69452918770116,251.50603710821898,249.08953707213905,251.28964233398438,2410600,103.66140099776602,104.44465886939685,102.12375419248004,103.82760620117188,25102000,40.45015896020535,41.14447312127976,39.781562318342615,40.501590728759766,10853200,65.28020358373298,65.507723593552,64.36138432990096,65.04393768310547,7465900
2021-02-11,238.59937850249227,238.67335038788423,232.64363982003465,235.23309326171875,1741700,148.1366665049452,148.47374828096582,146.89480764894242,147.30284118652344,4871300,132.94287062653802,133.42221381866224,130.8592286269798,132.18963623046875,64280000,250.60428256409807,252.69618982977963,248.87306983997755,249.81982421875,2595300,104.05252712037256,104.2018073071374,102.95079226487827,103.94055938720703,20480000,40.224782398375154,40.24208377603992,39.10886828825059,40.17287826538086,8939100,65.04394790241714,65.42897412231247,63.687586873713364,64.5101547241211,6972900
2021-02-12,235.90820234966688,243.3436329425472,234.9094125336955,243.22340393066406,2674000,145.8303321323329,148.0036052901446,145.47551920690205,147.76409912109375,4413100,131.42662856832374,132.58094529380088,130.78098619978562,132.42442321777344,60145100,249.87393226022778,251.30760231012832,249.387016624578,250.22560119628906,2392200,103.49370466476765,104.47550669373334,103.18517454270486,104.2530746459961,18990000,39.88741443905907,40.84761946587839,39.74900671536712,40.79571533203125,8805400,64.65016693208872,65.64774616304682,64.65016693208872,65.28897094726562,7281200
2021-02-16,244.14816323985434,245.49836866448769,241.47546714836838,242.14132690429688,1747600,147.76411713955278,148.18102982215765,146.04324581735347,146.4246826171875,5656100,132.5418109985024,133.05048531230534,129.90054970151292,130.29185485839844,80576300,249.77477587610986,251.23549535573537,247.85419007247899,248.31405639648438,2873500,104.0898583949124,106.74665875822036,104.0898583949124,105.03285217285156,31004000,41.52234678621311,42.58635652662187,41.36663772177284,42.25763702392578,11066700,66.72407593539583,66.8728362073117,65.87525711431226,66.54906463623047,8550600
2021-02-17,240.32875243161402,240.89289741005965,236.20413549855397,239.60740661621094,1433600,146.33597991670794,147.32946710688074,145.79488131450714,146.9480438232422,6676700,128.39408609658847,129.34298072702467,126.65281892309615,127.99300384521484,97918500,248.44924374530166,254.08475120430276,248.32299516999942,253.30029296875,3536400,104.20082360362122,105.61705688193443,103.92066885530663,105.42696380615234,20294000,42.55175816414956,42.80262316047833,41.74726234826763,42.69881820678711,9055700,65.63022340526436,66.41778742137784,65.37645240694714,66.02400207519531,7807200
2021-02-18,236.29657622179408,239.05248715565864,233.97532413361023,236.40756225585938,1681200,146.3270872633815,147.39153956099688,145.74163376235714,147.01898193359375,5189100,126.38868386598486,127.17127933958186,124.63763974131737,126.8875961303711,96856700,253.19213353854846,256.6906618758915,252.3175014542127,255.22091674804688,3532000,104.74919324370269,105.59465365398893,104.16846598238119,104.78949737548828,22546000,42.38740007616597,42.49985736768697,41.202283895967604,41.25418472290039,8382200,65.76150556572593,66.11153486760594,64.9039341099326,65.48148345947266,7155800
2021-02-19,238.62711917433302,239.8756099268569,234.69670309368817,235.49203491210938,1594800,146.89480925233298,147.21414632382596,144.50865357023912,144.57073974609375,8190900,127.40607236333011,127.86584668005416,125.99740338670905,127.04411315917969,87668800,255.05866944627897,255.9964260138168,251.96590816655112,252.14625549316406,4079900,104.88803968550147,105.42497002735199,103.67583285853799,103.94355010986328,37938000,41.21958114860889,42.01542454770757,41.098471531446364,41.88566589355469,8502500,66.02399623749233,66.82031274900164,66.00649778368212,66.50528717041016,7685300
2021-02-22,234.1972824212786,238.04445489730332,234.06781047417272,235.51974487304688,1822000,144.48147583007812,145.0795009562455,143.07120213358644,144.48147583007812,6447100,125.2245820305238,126.89738013381545,122.86702591113955,123.2583236694336,103916400,250.85674492736558,251.10921458882774,246.72705671120707,248.72879028320312,3995500,102.19144118250688,103.52158408084826,101.91277465834786,102.22428131103516,29466000,42.5344584410879,44.70573331451193,42.22304356791523,44.013694763183594,12331000,66.24277750249705,68.24668803411187,66.13777340514322,67.73040008544922,11193700
2021-02-23,234.43774012082866,236.03764658545566,226.92833852293674,235.48277282714844,1753600,144.13338307078746,145.65969629387735,143.16939792246478,143.20510864257812,7042800,121.067072044615,123.95287914625916,115.81391675875304,123.12137603759766,158273000,242.89492808252794,243.15642338056523,232.255071571427,240.96531677246094,12111000,100.22035579955467,103.13193474366207,99.03800498105964,102.51587677001953,34658000,44.98255006588956,45.415074585753885,42.95833518092852,45.069053649902344,10796500,67.60789435887635,68.1329349016185,66.73282456222186,67.81790924072266,12174600
2021-02-24,235.23306220771067,241.6419589826007,234.90937527846157,240.5044403076172,1690200,144.95455363516015,146.73078743340142,143.63354299396448,145.1241455078125,10286100,122.22139224547901,122.82789668702961,119.57036091351185,122.62246704101562,111039900,237.34958514050143,240.73988821163255,229.05410594174157,234.41009521484375,14512700,101.01903323255493,103.91916932842446,100.89413445514002,103.69474029541016,22608000,44.98255663852243,47.48254820064082,44.51542929683853,47.292236328125,12286600,67.97543024619729,70.09309780648059,67.94917921734103,69.90058135986328,12681500
2021-02-25,240.51369907448046,243.1956240934902,234.23427420465845,235.1035919189453,1629400,145.6061417742066,146.1149037616089,144.58860417975302,145.27587890625,9719700,121.96704845427313,123.70831567300634,117.91713263038818,118.35733795166016,148199500,234.21169447641998,235.24862236528676,229.66722722831625,230.1541290283203,6545400,102.30736748486517,103.6544275286867,99.84712981083716,100.31787872314453,41548000,47.551739788259745,48.018863693205475,44.99984483575186,45.87354278564453,12864500,70.44310780072757,71.23067183188667,68.3516918423589,68.6317138671875,11674600
2021-02-26,235.76022294235793,238.09997539749378,231.663348934271,235.36256408691406,1738900,144.59749163082515,144.96345151416136,141.00040697180282,141.43777465820312,14417500,119.92249889039729,122.13332450236139,118.56274519725483,118.62144470214844,164560400,232.4264341025088,234.6535885441627,230.92963948627934,232.94039916992188,7871200,101.01455909179214,102.33673675959744,99.57444550557948,100.61447143554688,40042000,45.5015747052867,45.72648928643532,43.996391338707305,44.99119567871094,13234100,68.29044686812165,68.99925125804381,66.79407833592342,67.26661682128906,30392200
2021-03-01,239.2559341830418,245.35038658983498,238.87676131598428,242.38177490234375,2013500,144.10659409697098,144.17800191123382,142.0001112449858,142.20541381835938,10551400,121.05728331048017,125.14632962305842,120.1181731597989,125.0093765258789,116307900,233.36410522069355,236.67328727621776,233.05753691993772,235.8978271484375,4528900,101.91276117076119,103.31754399033952,101.23699114256333,102.99060821533203,26060000,46.25417372855322,46.67804591482577,45.129607324384644,45.510231018066406,7182500,68.29919513632956,69.60304716542974,68.2904425696739,69.27052307128906,11450000
2021-03-02,242.97368055601882,243.82448413529067,239.9680686015925,240.07904052734375,1400500,142.6160064640178,143.5085838050717,141.5627717390059,141.93765258789062,7610900,125.61588108930245,125.91913329199494,122.28986150205843,122.39746856689453,102260900,235.95197698446884,237.24137475414068,234.22976224610076,234.6986541748047,3740300,102.7507535970496,104.23864286356981,102.34420423517186,102.73284149169922,25564000,45.42372667409636,46.09846721432118,45.19016632159978,45.22476577758789,7741100,69.83932042077868,71.36194671934214,69.65555655914231,70.69689178466797,11955500
2021-03-03,239.5056915152504,242.94596268293182,236.25037828006447,239.31146240234375,1565000,141.25036166611676,141.83053147944494,139.29561514543232,139.4384307861328,8499600,122.09420675176463,122.97462478338886,119.18883097909638,119.40404510498047,112966300,233.78792660670655,234.88797889453696,230.83943865880357,232.0566864013672,4257500,102.1093124128224,103.30558878744931,99.22559294885866,100.09195709228516,33892000,45.55348424846793,47.37008598963529,45.45832832204386,46.41853332519531,8007500,71.02067758508299,72.57830096731682,71.02067758508299,71.80823516845703,13053000
2021-03-04,237.26761333116212,238.9969915764775,228.5097219636029,231.4783477783203,2371600,139.23312436482172,139.33130840304176,135.1986715483901,136.62680053710938,11033200,119.10078939752296,120.91053295934665,116.03889910024034,117.51603698730469,178155000,230.8304580835403,231.60589094543994,222.8054984426567,226.25892639160156,7154900,100.26414756335588,103.23593980274953,99.79439328636663,101.21261596679688,49216000,46.67804388826668,49.2991446381501,46.43583122091247,48.1140251159668,15181000,71.87823429623487,73.05083132367707,69.83932001856674,70.97691345214844,15809900
2021-03-05,233.8334864846218,239.41528991076305,227.67680226833136,238.56227111816406,1932900,137.43904105672067,139.8579313953737,136.68035856647745,139.33131408691406,8331600,118.34754858051326,119.28665864113772,115.01174462231236,118.77796936035156,153766600,227.4581110812424,229.2073749376773,222.34557995690096,228.59423828125,6351800,102.56713188273565,104.80890881591917,100.90656818815047,104.35458374023438,53100000,50.17284789512603,51.46177250852599,49.40295472265041,50.46696472167969,18699600,72.11450743973128,72.24576257240045,68.58797043903746,70.76689910888672,16362500
2021-03-08,241.0750045926928,242.31746468235116,232.7393676097972,233.04534912109375,2242400,140.13464321091467,142.21435005980402,139.22421050521453,140.49166870117188,6546700,118.29863063273507,118.36710717306019,113.68133401828926,113.82807159423828,154376600,229.23447204828094,237.34961888754708,227.6926044677457,233.5625457763672,5037400,103.70718858970949,105.18412104446631,99.78244807245036,99.89739990234375,36868000,50.83893473192438,51.85104056966773,49.9046801433302,50.84758377075195,11283400,71.69447210456491,72.59579296963233,70.69689302320357,70.9681625366211,10151900
2021-03-09,234.7607023765674,243.0314138303495,233.88912122702618,239.14642333984375,2352000,140.0364445365864,143.48179327446363,140.0364445365864,140.75942993164062,7461300,116.43997360787498,119.40404133459487,116.20519796131644,118.45514678955078,129525800,236.89873791593925,241.26287210700326,236.05115529235147,238.9094696044922,6625300,101.99984883286976,102.70497377307522,101.29571099468689,101.53257751464844,33920000,50.71782341247488,51.55691869223121,49.69706533616097,50.08633804321289,10193200,70.18059296205035,72.04449584703819,69.5067921759473,70.7493896484375,11588700
2021-03-10,240.26839691837415,242.75331773738213,239.27627350681774,241.46450805664062,1600600,141.7591266512867,142.72309810462477,140.4559578619772,142.0536651611328,6635600,119.04209897356596,119.51165027406911,116.8508346932734,117.36930847167969,111943300,241.27765281140336,243.84538928539988,239.60813815143175,241.56797790527344,3798400,102.57957360663178,102.57957360663178,100.4860820835291,101.3250732421875,27100000,50.0517364361375,51.70397991949879,49.636513305753,51.40121078491211,12002400,71.52820601526929,72.99832359631698,71.24818393679605,72.70954895019531,10775800
2021-03-11,244.35732628487338,250.49546187872997,243.21684595484814,248.94700622558594,3794400,142.4017795081297,143.37469913696094,141.84838592853043,142.0447540283203,6305600,119.87361767091576,120.52903715634345,118.62147075446155,119.30623626708984,103026500,243.70924805611105,245.6872240937502,242.43898948558868,243.9360809326172,4371300,102.42133087333761,105.06120607468662,102.3332510030716,104.52725982666016,27702000,51.47907872975144,52.88910991243962,51.38392608543589,51.755897521972656,9328100,72.23701738602239,73.33960056872115,72.18450865618935,72.84956359863281,8951500
2021-03-12,247.80652795706058,251.45046196999456,245.95210515602594,250.53253173828125,2137300,142.16969103282057,143.08904443148379,142.08936235596187,142.455322265625,5474800,117.78018017041316,118.5334222152771,116.56716380866244,118.39646911621094,88105100,242.66586375884174,248.4364798305875,242.03980269771924,247.7922821044922,4190500,103.3265033264315,103.3862154039543,101.13746797988055,102.01228332519531,33818000,52.11056333000161,52.30952424264484,51.020599530424796,51.2022590637207,6758400,73.98715340451146,74.45093932494527,73.322098494855,73.80338287353516,8691300
2021-03-15,251.2743152069656,252.98966213238847,244.58912824931681,247.45420837402344,3211500,142.58920028326065,143.4014487617271,141.4734788412946,143.18722534179688,5524100,118.76819807777808,121.30183771867131,117.79973448364598,121.29205322265625,92403800,249.0625220289379,253.7352741902932,248.91734565145583,252.7281494140625,4355200,101.76247403982627,102.26058846481216,100.90706667315186,102.23322296142578,26168000,50.07768515762027,50.66591873075394,49.281841676262964,50.311248779296875,9825200,74.29342758295131,74.45094041448418,72.60454259672497,73.38335418701172,9018400
2021-03-16,247.56549566376555,247.59331087974286,241.35316666381436,241.8167724609375,2131100,143.22295181935627,144.31188353649802,143.02658373438447,144.03518676757812,6369100,122.96483796118252,124.45176782276737,122.00616637196116,122.8376693725586,115227900,252.7281599605879,256.3393221264857,251.92062151893776,255.94009399414062,4458900,102.80797719904601,105.18112981321325,102.47457211575943,103.69872283935547,31900000,49.377005456901394,49.653820911888744,48.41680040370754,48.944480895996094,9399900,73.07708264988574,73.24334137608935,71.61571097428711,72.22826385498047,9472000
2021-03-17,240.1477903626947,246.80516247045225,238.376812914663,246.4899139404297,1861400,143.55321676847194,144.35653093524064,142.39286349007864,143.49966430664062,6001400,121.35074580559845,123.12135885064626,119.6779478615808,122.04529571533203,111932600,255.08724596357754,257.5733259466345,253.37237576943735,254.08009338378906,5908400,102.93139470774005,104.45062828158466,101.7196889799892,103.6156234741211,26382000,48.71955546710215,49.4202462882725,48.027516983174515,49.16073226928711,9461700,73.15583416896362,73.62837266356223,72.14950256062879,73.38335418701172,8049300
2021-03-18,248.32579288594334,249.67023259491418,243.76389981582412,244.3295135498047,4536100,142.999822610472,144.14232052390122,142.77667827394833,143.2318878173828,4801800,120.20622052927806,120.49969573928057,117.70192660055912,117.90735626220703,121229700,253.17272957328518,259.015947161653,252.0204284353215,256.9200134277344,4808100,101.92170738689737,102.94531691253769,100.47860990910638,100.58609771728516,31700000,48.797408620240006,48.94446865010169,45.942747892480554,46.17631149291992,12297200,74.14465975659702,75.8160394376,73.26959004316559,73.45335388183594,10227400
2021-03-19,258.7383459050625,262.335930887676,255.2520500662009,259.2297668457031,12938800,143.4282210253123,144.15120632059418,142.3392758384581,142.84803771972656,14891500,117.29107415352108,118.78778139283311,117.07585998202012,117.37911224365234,185549500,257.3556074268471,262.30963134765625,256.2577160021877,262.30963134765625,13729200,101.00361343504876,101.36736812748497,99.66998543614636,100.86576843261719,46072000,46.098457519165756,46.81644640339743,45.2853094263037,45.50157165527344,26925500,72.289510605379,73.16458033145669,71.23067703797524,72.57828521728516,11557600
2021-03-22,259.2297716858328,259.4337593421479,251.90480669383484,254.07447814941406,3276400,141.30390533434107,143.39253287594417,141.027208559981,143.25865173339844,7544100,117.71169475504172,121.17466742071305,117.64321821066616,120.70510864257812,111912300,259.95053710472325,263.42560539988665,257.86368522997094,262.1644287109375,5564700,100.89911209025807,101.92968460308444,100.2208514877108,101.05138397216797,33536000,45.72648441194733,45.856239764254916,45.017144592987165,45.190155029296875,11003000,72.16702113205585,72.25452679336604,71.3094496282063,71.68572998046875,7169900
2021-03-23,251.6544915567062,256.7912514947363,246.2210171299539,247.38931274414062,2277100,142.99981084477824,143.8834536281322,141.81268143778865,143.12477111816406,7178300,120.64642246770546,121.53661758792646,119.4823136932633,119.87361145019531,95467100,262.7722962690894,266.23830969100635,262.1643995919458,263.1080322265625,4801200,101.51216913992992,102.71442137006943,100.91751613583496,101.58084106445312,28510000,44.22129902396053,45.65728007180742,43.710920038887856,44.7316780090332,11853800,71.00316514959407,71.68571854569335,68.99925444684574,69.23552703857422,10235500
2021-03-24,249.4198936633798,254.30628808493083,247.93634960315816,248.76158142089844,2122700,142.90163389074692,145.02595864371457,142.65171333157426,144.51719665527344,6370100,120.14751365088765,120.22577469235176,117.45735192347425,117.47691345214844,88530500,262.4547593243401,269.27788329610553,262.20976205996016,265.621337890625,4842000,102.09986380427559,102.88809513209712,100.96727814351534,101.1429443359375,25218000,45.639978434315836,46.669388735498465,45.57077623838152,46.02925109863281,9671100,70.09308944175129,71.26568644200673,69.38428504220495,69.4192886352539,8459000
2021-03-25,246.8237245948381,255.00170891649933,244.72821744836045,254.2228546142578,2285400,144.99026745050958,144.9991883209688,143.38362549062512,144.5707550048828,6269800,116.93888575254493,119.0127585740185,116.41063491697949,117.96603393554688,98844700,265.87541745706216,270.2759819139891,265.35823172211497,269.6408386230469,5373500,100.96976727628024,101.79531864173497,99.3296061913516,101.13945770263672,35616000,45.034456503738035,46.5396400620452,44.61058100059614,46.34067916870117,9275200,69.38429112890017,70.33811408721002,68.52671971460266,70.11934661865234,11363800
2021-03-26,257.4866590046954,261.000770409323,254.6122975376411,260.8616943359375,2066600,144.6778222820465,147.36448813297613,144.04410015310378,147.21273803710938,7619200,117.731267934474,118.8366847131395,116.3323834208923,118.57255554199219,94071200,269.78602594664403,275.8288588750092,268.59742353968363,275.6564636230469,5865900,101.10611608171759,101.48430522777333,99.71576014468108,100.75479888916016,27978000,47.28357373056374,47.681495440907185,46.738591988197875,47.6122932434082,8723100,71.43193487316088,71.52819307111533,69.17426019489297,69.98807525634766,11107400
2021-03-29,257.76479693219756,261.42729367473396,256.503802874729,258.89599609375,1517200,146.23093361796276,149.0871781158334,146.05242089052987,148.20352172851562,8535100,119.00297900233532,119.91274312400247,118.10299937711603,118.7486343383789,80819200,275.1936602735022,277.2351563517613,272.1359572443953,274.19561767578125,4642900,100.62690631609587,101.97297171763482,99.79537920743458,101.80278015136719,26492000,47.14517388720697,47.162475264438015,45.95140525746708,46.574241638183594,7901000,67.38036980620964,68.99924748578371,66.50530006846667,68.15042877197266,21931700
2021-03-30,259.03514444164335,267.1760625493256,258.05230224134567,265.1083984375,2724700,147.29309891762242,147.86434780240043,146.58795527600174,147.28416442871094,7236300,117.49649105272375,117.78018175127832,116.27369017794591,117.29106140136719,85671900,273.6966522907825,277.35319860918884,272.2358612751159,276.5729064941406,5045400,102.16057583177923,102.64276755981645,101.32308053971381,101.83662414550781,27312000,46.02061307631628,46.85105942568759,45.88220535142106,46.219573974609375,7910200,68.84173895216314,70.04058697096451,68.69297868978528,69.20926666259766,12063000
2021-03-31,265.1824693043391,266.9256313222707,262.2431966172954,263.3651428222656,2026000,147.23957162734757,147.62337336600018,146.11491540410492,146.69509887695312,8281500,119.00299842062003,120.83230399551466,118.51387800579083,119.49211883544922,118323800,277.18981508697084,279.47628084383143,275.9558573517152,276.9629821777344,4744100,102.23124089496714,103.81666342143662,101.86299868830717,102.63530731201172,42570000,46.11576060364769,46.444476827944136,45.54482842999088,45.8216438293457,9293100,68.84173958047353,69.13051421684456,67.94917132180726,67.95792388916016,12085500
2021-04-01,262.9015808105469,264.25530180209125,261.2789605363235,262.9015808105469,1443500,145.13304420713132,146.23983111209236,144.8295576373926,145.3383331298828,7229700,120.96924318486211,121.47792504243581,119.82469594439944,120.32360076904297,75089100,278.44191868322395,279.95714691013194,275.7290061295977,279.2312927246094,3923900,104.11473323039297,106.27937953528678,104.0739279531472,105.9822998046875,39880000,45.951404488307936,46.74725132811332,45.44102541818608,46.729949951171875,10165000,68.15044029649997,68.50046958603905,67.81791614337722,68.44796752929688,13195600
2021-04-05,265.182491362367,265.74807680020575,260.14773966361497,261.074951171875,1727200,146.06134859253177,147.0521099387258,145.18662665343885,145.8739013671875,7387100,121.17467224344372,123.41484423200751,120.39207673653289,123.1604995727539,88651200,281.12754215536387,286.5806124294073,281.03680348245473,286.17230224609375,4697200,106.8466666341186,110.91919881705677,106.75012806081834,110.42008209228516,48510000,46.634803233909935,46.634803233909935,44.93930755775082,45.16421890258789,10460000,69.30552852315864,69.4017867394723,68.1066871174844,68.25544738769531,10458800
